time,battery_voltage,fl,fr,bl,br,x_position,y_position,angle,x_velocity,y_velocity,angular_velocity
0.076266,12.148000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
0.102217,12.148000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
0.128720,12.148000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.156771,12.152000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.183608,12.139000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.209964,12.170000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000
0.236251,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000
0.262677,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000
0.289519,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000
0.315914,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000
0.342358,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000
0.369107,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000
0.396075,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000
0.422799,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000
0.449218,12.161000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.475633,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.502351,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.528760,12.174000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.555133,12.174000,-0.249700,-0.249700,-0.249700,-0.249700,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.581643,11.672000,-0.249700,-0.249700,-0.249700,-0.249700,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.608552,11.567000,-0.499399,-0.483946,-0.483946,-0.499399,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000
0.635434,10.418000,-0.499399,-0.483946,-0.483946,-0.499399,-0.277919,0.006023,-0.000626,-2.779189,0.060232,-0.006255
0.661866,10.479000,-0.516071,-0.483929,-0.483929,-0.516071,-0.277919,0.006023,-0.000626,-2.779189,0.060232,-0.006255
0.688062,10.697000,-0.516071,-0.483929,-0.483929,-0.516071,-0.277919,0.006023,-0.000626,-2.779189,0.060232,-0.006255
0.714775,10.697000,-0.520243,-0.479757,-0.479757,-0.520243,-0.277919,0.006023,-0.000626,-2.779189,0.060232,-0.006255
0.740704,10.815000,-0.520243,-0.479757,-0.479757,-0.520243,-1.549987,0.076499,0.010768,-12.721122,0.696804,0.113931
0.766778,10.916000,-0.524414,-0.475586,-0.475586,-0.524414,-1.549987,0.076499,0.010768,-12.721122,0.696804,0.113931
0.792865,11.047000,-0.524414,-0.475586,-0.475586,-0.524414,-1.549987,0.076499,0.010768,-12.721122,0.696804,0.113931
0.818859,11.187000,-0.524414,-0.475586,-0.475586,-0.524414,-1.549987,0.076499,0.010768,-12.721122,0.696804,0.113931
0.844937,11.252000,-0.524414,-0.475586,-0.475586,-0.524414,-4.046803,0.143697,0.018496,-24.959469,0.940778,0.077288
