time,battery_voltage,fl,fr,bl,br,x_position,y_position,angle,x_velocity,y_velocity,angular_velocity
0.126129,12.738000,0.000000,0.000000,0.000000,0.000000,12.127197,35.461696,-0.000358,-0.006844,0.006938,-0.002182
0.234223,12.738000,0.000000,0.000000,0.000000,0.000000,12.127692,35.461194,-0.000140,0.006844,-0.006938,0.002182
0.335068,9.347000,-0.999978,0.999942,0.999805,-0.999971,12.127639,35.461248,-0.000347,-0.006844,0.006938,-0.002182
0.435880,10.068000,-0.999919,0.999421,0.563553,-0.999901,12.116598,36.070283,0.034463,-1.219382,9.804089,0.266163
0.542138,10.426000,-0.566775,0.216047,0.339802,-0.689882,11.849559,38.497212,0.086813,-2.402569,24.002688,0.497419
0.643143,12.135000,-0.566775,0.216047,0.339802,-0.689882,11.413809,40.738698,0.145125,-2.160315,26.168711,0.398153
0.745207,12.096000,-0.252229,0.585680,0.593955,-0.260538,10.689286,43.586648,0.148619,-1.844363,23.328271,0.150535
0.846422,11.803000,-0.587511,0.487488,0.527310,-0.627236,10.246979,45.689088,0.129736,1.910719,21.389077,-0.064359
0.948429,11.803000,-0.587511,0.487488,0.527310,-0.627236,10.129034,47.564532,0.132889,1.269120,23.133991,0.028362
1.049264,11.877000,-0.999983,0.999996,0.999998,-0.999996,9.794170,50.332028,0.126903,-1.626978,25.438076,-0.095993
1.150177,10.404000,-0.999983,0.999996,0.999998,-0.999996,9.080115,53.888647,0.126902,-1.431257,29.055549,-0.001091
1.251147,10.719000,-0.999892,0.999993,0.999995,-0.999989,8.400318,57.918666,0.132622,-0.302755,36.230116,0.038179
1.352084,11.191000,-0.077204,0.999978,0.999983,-0.999918,7.874118,61.885007,0.127100,0.709932,41.340617,-0.052360
1.455077,11.191000,0.558432,0.999698,0.999735,0.098834,7.517742,67.319818,0.083540,2.314302,40.623190,-0.349066
1.555792,11.724000,0.388246,-0.619057,-0.582261,0.370243,7.868678,71.013858,0.005547,9.663775,31.977731,-0.704677
1.656579,11.375000,0.388246,-0.619057,-0.582261,0.370243,8.839137,73.153600,-0.088131,12.894592,20.242824,-0.812669
1.757664,11.493000,0.388246,-0.619057,-0.582261,0.370243,11.002412,73.905766,-0.071072,8.674014,-1.858027,-0.277071
1.858370,9.946000,-0.608736,0.999994,0.999994,-0.531713,11.708816,72.921550,-0.067817,3.079403,-6.022164,-0.007636
1.959052,9.299000,0.999593,0.999983,0.999980,0.999895,12.138839,73.152006,-0.033244,3.166994,3.858937,0.261799
2.059720,10.750000,0.855773,0.999778,0.999754,0.996683,14.620431,73.821385,-0.029830,16.368812,5.320057,0.127627
2.160658,10.461000,0.212583,-0.351098,-0.388828,0.250324,17.600050,74.280588,-0.036650,23.919928,1.190581,0.179987
2.261537,12.122000,0.212583,-0.351098,-0.388828,0.250324,24.249465,73.931122,-0.030098,34.430009,-3.228220,0.153807
2.362604,11.847000,0.421608,0.733903,0.734205,0.421309,26.610327,73.692524,-0.060455,33.265211,-1.549288,-0.282525
2.463868,11.925000,0.421608,0.733903,0.734205,0.421309,31.990560,73.626550,-0.105888,32.511252,3.862348,-0.174533
2.564726,10.286000,-0.838682,0.999997,0.999996,0.999988,35.786546,73.865170,-0.085709,35.127454,5.724529,0.037088
2.665474,9.784000,0.999959,0.999992,0.999990,0.999978,38.453855,74.079533,-0.035351,38.747232,4.051198,0.851939
2.767147,10.898000,0.999894,0.999950,0.999947,0.999907,44.499086,74.558856,0.083359,42.666746,1.618004,0.508327
2.867966,11.213000,0.999894,0.999950,0.999947,0.999907,50.749974,74.986851,0.088706,54.707467,-1.200938,0.189805
2.969137,11.265000,0.338482,-0.659024,-0.428029,0.095370,58.685075,75.136482,0.091211,57.005820,-5.986075,0.081812
3.069979,11.222000,-0.532852,-0.460600,-0.422040,-0.582824,65.125590,74.916327,0.006502,38.448341,-2.583774,-0.534507
3.174442,11.217000,-0.532852,-0.460600,-0.422040,-0.582824,68.421628,74.737581,-0.101342,11.097500,0.348215,-0.535598
3.275246,11.357000,-0.532852,-0.460600,-0.422040,-0.582824,68.506098,74.785518,-0.066875,-3.517975,0.830451,-0.183260
3.375976,10.112000,-0.999984,-0.696986,-0.999699,-0.999985,67.577256,74.742506,0.012527,-21.758179,0.310177,0.369792
3.478069,10.824000,-0.998534,0.108139,-0.999186,0.653553,64.496529,74.850163,0.056627,-29.837765,2.890476,0.859575
3.578847,10.129000,0.999600,-0.860404,-0.997242,0.999666,60.328859,74.218197,0.567221,-23.899756,2.191419,3.035782
3.679565,11.615000,-0.097439,-0.696501,-0.650226,-0.144068,58.503454,73.046329,0.617479,-19.685911,-5.155338,2.028945
3.780571,11.960000,0.103832,-0.605062,-0.615075,0.113894,56.953896,70.348387,0.698775,-20.944429,-8.570402,0.596684
3.881347,12.065000,0.103832,-0.605062,-0.615075,0.113894,55.645527,66.869243,0.681247,-19.652476,-12.870629,0.079631
3.982122,12.096000,0.103832,-0.605062,-0.615075,0.113894,54.963358,63.561665,0.674268,-17.033589,-15.178908,-0.028362
