time,battery_voltage,fl,fr,bl,br,x_position,y_position,angle,x_velocity,y_velocity,angular_velocity
0.002045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.103363,12.432000,0.000000,-0.000000,0.000000,0.000000,0.000459,0.000416,0.000056,0.003555,0.003224,0.001091
0.204212,12.445000,0.000000,-0.000000,0.000000,0.000000,0.000777,0.000705,-0.000014,0.003555,0.003224,0.001091
0.305449,12.454000,0.000000,-0.000000,0.000000,0.000000,0.001215,0.001102,-0.000011,0.003555,0.003224,0.001091
0.406349,12.458000,0.000000,-0.000000,0.000000,0.000000,0.001542,0.001399,0.000020,0.003555,0.003224,0.001091
0.507852,12.458000,0.000000,-0.000000,0.000000,0.000000,0.001899,0.001722,-0.000015,0.003555,0.003224,0.001091
0.608713,12.458000,0.000000,-0.000000,0.000000,0.000000,0.002226,0.002020,0.000022,0.003555,0.003224,0.001091
0.709561,12.428000,0.000000,-0.000000,0.000000,0.000000,0.002669,0.002421,0.000021,0.003555,0.003224,0.001091
0.810323,12.441000,0.000000,-0.000000,0.000000,0.000000,0.002989,0.002711,-0.000014,0.003555,0.003224,0.001091
0.911089,12.432000,0.000000,-0.000000,0.000000,0.000000,0.003319,0.003011,0.000023,0.003555,0.003224,0.001091
1.011927,12.437000,0.000000,-0.000000,0.000000,0.000000,0.003729,0.003383,0.000043,0.003555,0.003224,0.001091
1.113252,12.432000,0.000000,-0.000000,0.000000,0.000000,0.003948,0.003581,0.000021,0.003555,0.003224,0.001091
1.214507,12.463000,0.000000,-0.000000,0.000000,0.000000,0.004437,0.004025,0.000025,0.003555,0.003224,0.001091
1.315471,12.463000,0.000000,-0.000000,0.000000,0.000000,0.004774,0.004330,-0.000010,0.003555,0.003224,0.001091
1.417647,12.463000,0.000000,-0.000000,0.000000,0.000000,0.005097,0.004624,0.000018,0.003555,0.003224,0.001091
1.525480,12.463000,0.000000,-0.000000,0.000000,0.000000,0.005535,0.005021,0.000021,0.003555,0.003224,0.001091
1.626695,12.467000,0.000000,-0.000000,0.000000,0.000000,0.005880,0.005334,-0.000008,0.003555,0.003224,0.001091
1.729058,12.441000,-0.009656,-0.009656,-0.009656,-0.009656,0.006174,0.005601,0.000044,0.003555,0.003224,0.001091
1.829985,11.702000,-0.470437,-0.470437,-0.470437,-0.470437,-0.156610,0.000382,0.000154,-4.310644,-0.145541,0.001091
1.931494,11.265000,-0.699291,-0.699291,-0.699291,-0.699291,-1.249378,-0.012181,0.002895,-15.170522,0.047854,0.001091
2.032877,11.423000,-0.725794,-0.725794,-0.725794,-0.725794,-2.638329,-0.123831,0.015247,-22.147622,-1.767084,0.001091
2.134172,12.196000,-0.526606,-0.526606,-0.526606,-0.526606,-5.784882,-0.413363,0.040079,-33.840587,-1.291035,0.001091
2.235120,12.367000,-0.357239,-0.357239,-0.357239,-0.357239,-9.814789,-0.732909,0.054953,-33.795957,1.148718,0.001091
2.336275,12.441000,-0.015820,-0.015820,-0.015820,-0.015820,-13.699667,-0.956420,0.041571,-32.620710,-0.279430,0.001091
2.437888,12.454000,0.000000,-0.000000,0.000000,0.000000,-16.614576,-1.087944,0.037185,-28.068487,-0.175294,0.001091
2.538647,12.454000,0.000000,-0.000000,0.000000,0.000000,-18.941056,-1.190829,0.033735,-24.289845,-0.234800,0.001091
2.639453,12.445000,0.000964,-0.000964,0.000964,-0.000964,-21.049409,-1.298705,0.035504,-19.395461,-0.606714,0.001091
2.740552,12.419000,0.100863,-0.100863,0.100863,-0.100863,-22.235833,-1.349999,0.031129,-15.408547,0.032978,0.001091
2.842837,12.384000,0.053820,-0.053820,0.053820,-0.053820,-23.124947,-1.242246,-0.009268,-5.857804,1.371867,0.001091
2.944115,12.415000,0.053820,-0.053820,0.053820,-0.053820,-23.513457,-1.086855,-0.078611,-1.573359,0.553657,0.001091
3.045733,12.406000,0.210955,-0.210955,0.210955,-0.210955,-23.548951,-1.052325,-0.095965,0.167197,0.166866,0.001091
3.146625,12.222000,0.210955,-0.210955,0.210955,-0.210955,-23.476749,-1.026017,-0.114912,1.312691,0.851188,0.001091
3.247776,11.715000,0.526562,-0.526562,0.526562,-0.526562,-23.104590,-0.852172,-0.164649,5.507876,3.380200,0.001091
3.349745,12.380000,0.338171,-0.338171,0.338171,-0.338171,-22.061992,-0.355181,-0.307177,9.122877,10.506066,0.001091
3.450857,12.454000,0.001685,-0.001685,0.001685,-0.001685,-20.978255,-0.108160,-0.657207,7.367445,6.727423,0.001091
3.552716,12.463000,0.000000,-0.000000,0.000000,0.000000,-20.223283,0.036209,-0.760372,2.621827,3.246311,0.001091
3.653565,12.463000,0.000000,-0.000000,0.000000,0.000000,-20.101023,0.011211,-0.793320,0.568863,-0.056282,0.001091
3.754609,12.227000,0.266889,-0.266889,0.266889,-0.266889,-20.083101,-0.039930,-0.789046,0.405221,-0.026529,0.001091
3.855502,12.284000,0.000000,-0.000000,0.000000,0.000000,-19.833256,-0.031279,-0.807341,2.324296,2.785139,0.001091
3.956423,12.437000,0.000000,-0.000000,0.000000,0.000000,-19.504331,-0.004634,-0.902366,1.699481,2.740509,0.001091
4.059484,12.445000,0.000000,-0.000000,0.000000,0.000000,-19.444672,-0.031617,-0.899080,0.509357,-0.428195,0.001091
4.160947,12.428000,0.218573,-0.218573,0.218573,-0.218573,-19.441037,-0.044613,-0.899149,-0.055952,0.003224,0.001091
4.261978,12.218000,0.459513,-0.459513,0.459513,-0.459513,-19.418622,-0.055402,-0.898419,0.777135,0.330508,0.001091
4.362981,11.943000,0.000000,-0.000000,0.000000,0.000000,-18.882780,-0.216119,-0.967150,5.537630,4.451312,0.001091
4.463764,12.454000,0.000000,-0.000000,0.000000,0.000000,-17.787124,-0.516894,-1.210351,7.575716,9.063041,0.001091
4.566124,12.458000,0.000000,-0.000000,0.000000,0.000000,-17.080427,-0.822060,-1.361013,2.725962,4.168657,0.001091
4.667151,12.463000,0.000000,-0.000000,0.000000,0.000000,-16.965071,-0.813226,-1.369269,-0.621260,-0.324060,0.001091
4.768872,12.458000,0.000000,-0.000000,0.000000,0.000000,-17.007615,-0.794427,-1.361275,-0.070828,-0.041405,0.001091
4.869612,12.410000,0.085335,0.085335,0.085335,0.085335,-17.005834,-0.797067,-1.361252,0.077937,0.003224,0.001091
4.970366,10.085000,0.923909,0.923909,0.923909,0.923909,-16.996235,-0.841395,-1.359693,0.970530,-0.026529,0.001091
5.071242,10.256000,1.000000,1.000000,1.000000,1.000000,-16.666668,-2.085833,-1.387639,15.817323,0.806558,0.001091
5.172891,10.391000,1.000000,1.000000,1.000000,1.000000,-16.274552,-4.147050,-1.403824,29.518621,0.300755,0.001091
5.274394,10.925000,0.986390,1.013610,0.986390,1.013610,-15.497733,-8.778927,-1.420166,43.472821,0.137113,0.001091
5.375388,11.353000,-0.177931,1.822069,-0.177931,1.822069,-14.622035,-14.420578,-1.416394,52.800415,-0.190171,0.001091
5.476374,12.034000,-0.260836,1.739164,-0.260836,1.739164,-14.025598,-19.497654,-1.401665,51.773933,-3.582023,0.001091
5.577302,12.078000,-0.300760,1.699240,-0.300760,1.699240,-13.666221,-22.980552,-1.085937,32.657572,-12.939370,0.001091
5.679237,11.947000,-0.300760,1.699240,-0.300760,1.699240,-14.120998,-26.328311,-0.841012,17.736397,-25.495175,0.001091
5.781074,11.895000,-0.300760,1.699240,-0.300760,1.699240,-14.456882,-29.136397,-0.307129,7.635222,-28.277089,0.001091
5.900581,11.877000,0.938905,0.938905,0.938905,0.938905,-14.186012,-33.194517,0.248779,0.672999,-30.077151,0.001091
6.005983,10.824000,0.938905,0.938905,0.938905,0.938905,-13.142276,-35.624337,0.578161,0.420098,-26.581163,0.001091
6.116687,10.671000,0.969230,0.969230,0.969230,0.969230,-11.128774,-36.057294,0.973458,15.713187,-15.632025,0.001091
6.218145,10.999000,0.969230,0.969230,0.969230,0.969230,-8.775608,-33.555347,1.114117,36.034548,-6.200295,0.001091
6.320304,11.265000,0.984560,0.984560,0.984560,0.984560,-6.764842,-29.612507,1.134482,48.411834,-0.160418,0.001091
6.421441,11.318000,1.000000,1.000000,1.000000,1.000000,-4.602155,-24.837846,1.139751,54.347576,0.866064,0.001091
6.522772,11.493000,1.032214,0.967786,1.032214,0.967786,-2.217493,-19.555433,1.140599,59.479984,0.330508,0.001091
6.624032,11.973000,2.000000,0.000000,2.000000,0.000000,0.363292,-13.827272,1.137477,62.782577,0.181743,0.001091
6.724958,10.501000,1.000000,-1.000000,1.000000,-1.000000,2.829608,-8.265904,1.128922,64.701652,2.800015,0.001091
6.827973,10.876000,1.000000,-1.000000,1.000000,-1.000000,5.855426,-0.884269,0.982179,58.676651,12.797054,0.001091
6.929094,12.288000,-0.214799,-0.237894,-0.214799,-0.237894,6.679016,0.716396,0.831359,54.823625,14.835141,0.001091
7.030179,12.284000,-0.085354,-0.085354,-0.085354,-0.085354,11.363440,7.273514,0.247454,36.361832,30.157983,0.001091
7.132243,12.375000,0.000000,-0.000000,0.000000,0.000000,13.063081,10.240208,-0.135738,8.200531,22.660204,0.001091
7.241438,12.393000,0.000000,-0.000000,0.000000,0.000000,13.249751,11.379304,-0.251225,-1.067557,8.601868,0.001091
7.342399,12.402000,0.000000,-0.000000,0.000000,0.000000,13.146256,11.552754,-0.266327,-1.052680,-0.844739,0.001091
7.443977,12.423000,0.009649,0.009649,0.009649,0.009649,13.116109,11.529441,-0.265573,-0.070828,-0.205047,0.001091
7.556641,12.419000,0.000000,-0.000000,0.000000,0.000000,13.167112,11.520052,-0.264712,0.390345,-0.086035,0.001091
7.658250,12.428000,0.000000,-0.000000,0.000000,0.000000,13.176148,11.508559,-0.262629,0.033308,0.003224,0.001091
7.759047,12.428000,-0.226347,-0.226347,-0.226347,-0.226347,13.177024,11.508274,-0.262560,0.003555,0.003224,0.001091
